id;callsign;airline_iata;airline_icao;origin;destination;aircraft_code;registration;latitude;longitude;altitude;ground_speed;heading;vertical_speed;on_ground;squawk;time
3b33a3cd;CAL003;CI;CAL;SFO;TPE;B77W;B-18007;30.9415;129.0645;38000;474;233;0;0;;1752261339
3b33a418;UAL78;UA;UAL;NRT;EWR;B789;N24973;45.7356;-83.0901;39000;519;128;-64;0;;1752261338
3b33a425;ACA10;AC;ACA;NRT;YYZ;B789;C-FVLX;45.461;-81.8606;37000;540;136;0;0;;1752261339
3b33a4e6;FDX1710;FX;FDX;IND;BOS;MD11;N605FE;42.3592;-71.0224;0;0;210;0;1;;1752261336
3b33a58b;NBT51A;N0;NBT;ATH;LAX;B789;LN-LNO;45.7871;-110.6073;36000;529;197;0;0;;1752261339
3b33a7c8;KLM743;KL;KLM;AMS;LIM;B77W;PH-BVA;-7.1757;-71.989;36000;485;225;0;0;;1752261339
3b33a895;CPA810;CX;CPA;HKG;YVR;B77W;B-KPZ;49.6499;-123.6002;15125;393;148;-1792;0;;1752261339
3b33a8d4;AMX058;AM;AMX;MTY;NRT;B789;XA-ADG;47.1517;154.5838;38004;492;229;0;0;;1752261337
3b33a917;UAL771;UA;UAL;LAX;PEK;B789;N27959;35.9694;129.5411;40000;464;278;0;0;;1752261339
3b33a97d;ANZ8;NZ;ANZ;AKL;SFO;B789;ZK-NZI;36.8418;-123.6087;20325;435;54;-1792;0;;1752261338
3b33a980;RJA263;RJ;RJA;AMM;ORD;B788;JY-BAE;43.871;-85.1592;33350;491;193;-1024;0;;1752261339
3b33aa79;SJX031;JX;SJX;SEA;TPE;A359;B-58506;25.5948;122.037;13450;325;238;-2560;0;;1752261337
3b33aaab;HB1641;;;;;GLID;HB-1641;44.4556;5.7294;2309;1;271;0;0;;1752261310
3b33aaf3;CMA574;2C;CMA;CDG;HKG;B77L;F-HMRF;23.0571;112.6781;26600;514;94;0;0;;1752261339
3b33ab10;UAL882;UA;UAL;HND;ORD;B78X;N12005;42.0951;-87.8629;11000;387;95;-64;0;;1752261338
3b33abbc;AUA81;OS;AUA;VIE;LAX;B772;OE-LPE;37.1984;-113.7361;40000;489;191;0;0;;1752261339
3b33ac07;ANZ28;NZ;ANZ;AKL;IAH;B77W;ZK-OKW;21.5948;-108.1518;35000;484;47;0;0;;1752261339
3b33ac19;ITY620;AZ;ITY;FCO;LAX;A359;EI-IFB;39.512;-107.0934;40000;454;242;-64;0;;1752261339
3b33acf2;AAL280;AA;AAL;ICN;DFW;B772;N772AN;44.9696;-115.9494;37000;501;129;0;0;;1752261339
3b33ad2c;EVA023;BR;EVA;SEA;TPE;B77W;B-16711;25.9819;122.5473;23325;378;229;-1664;0;;1752261338
3b33ad3a;ANA105;NH;ANA;LAX;HND;B788;JA822A;36.0465;141.8388;39975;442;210;0;0;;1752261338
3b33ae97;GCLOV;;;;;AS21;G-CLOV;56.1882;-3.3256;396;1;89;512;0;;1752261314
3b33af43;GCGBF;;;;;AS21;G-CGBF;52.178;-0.1174;239;9;23;0;0;;1752261321
3b33afff;CPA873;CX;CPA;SFO;HKG;B77W;B-KPF;32.2481;131.905;38000;471;240;0;0;;1752261339
3b33b020;CBJ431;JD;CBJ;TAO;LHR;A333;B-305R;51.4715;-0.4633;0;6;146;0;1;;1752261337
3b33b0a4;DLH2K;LH;DLH;FRA;DFW;A343;D-AIGM;32.8952;-97.0445;0;0;5;0;1;;1752261332
3b33b0b1;AMX090;AM;AMX;MTY;ICN;B788;XA-AMR;47.2372;151.379;40000;515;251;0;0;;1752261337
3b33b144;EVA015;BR;EVA;LAX;TPE;B77W;B-16709;33.4756;133.2246;36000;462;235;0;0;;1752261339
3b33b1b4;CPA881;CX;CPA;LAX;HKG;B77W;B-KQJ;33.7305;135.1015;36000;475;242;0;0;;1752261339
3b33b232;BAW7;BA;BAW;LHR;HND;A35K;G-XWBJ;39.0469;118.1796;39100;515;101;0;0;;1752261335
3b33b277;FDX1721;FX;FDX;IND;EWR;MD11;N523FE;40.6801;-74.1824;0;0;298;0;1;;1752261320
3b33b2f8;DLH468;LH;DLH;FRA;AUS;A333;D-AIKS;30.1906;-97.6731;0;18;357;0;1;;1752261338
3b33b34a;CSC3860;3U;CSC;YVR;TFU;A359;B-32G2;36.5937;115.4967;38100;487;243;0;0;;1752261339
3b33b42f;AAL169;AA;AAL;LAX;HND;B788;N816AA;35.0966;139.8482;7525;263;345;-1088;0;;1752261339
3b33b458;AFR84M;AF;AFR;CDG;SFO;B77W;F-GSQV;38.425;-122.7115;22800;396;192;-1856;0;;1752261338
3b33b56a;CCA817;CA;CCA;PEK;IAD;B748;B-2486;58.5543;-112.4649;37000;527;112;0;0;;1752261339
3b33b654;GL7T;;;;;GL7T;;37.3576;-121.9295;0;0;230;0;1;;1752261337
3b33b693;KLM105;KL;KLM;AMS;CPT;B77W;PH-BVS;-33.6261;18.4645;5100;245;154;-832;0;;1752261338
3b33b70f;CAL021;CI;CAL;SEA;TPE;A359;B-18912;27.1614;124.1121;40000;458;235;0;0;;1752261339
3b33b7ad;EVA017;BR;EVA;SFO;TPE;B77W;B-16738;32.5063;131.4208;32000;487;230;64;0;;1752261339
3b33b7c9;KAL207;KE;KAL;ICN;LAX;B77L;HL8005;36.0733;-120.9623;35000;504;129;0;0;;1752261339
3b33b7dc;ANA12;NH;ANA;NRT;ORD;B77W;JA791A;45.1465;-88.6603;31000;508;112;0;0;;1752261338
3b33b836;ICL653;5C;CHG;LGG;HKG;B763;9H-CAC;26.7753;106.5599;41100;454;136;64;0;;1752261328
3b33b85e;UAL130;UA;UAL;HND;EWR;B772;N799UA;49.3812;-93.1078;39000;473;113;0;0;;1752261339
3b33b8f6;ACA6;AC;ACA;NRT;YUL;B77W;C-FNNW;53.3272;-83.863;35000;527;136;0;0;;1752261337
3b33b920;UAE5AM;EK;UAE;AKL;DXB;A388;A6-EVL;2.7363;102.881;38000;511;306;0;0;;1752261338
3b33ba73;QFA12;QF;QFA;LAX;SYD;A388;VH-OQJ;-16.3319;170.8901;37996;465;229;0;0;;1752261337
3b33bc3d;HB3288;;;;;GLID;HB-3288;44.282;5.9331;1751;60;180;0;0;;1752261294
3b33bd10;DLH454;LH;DLH;FRA;SFO;B748;D-ABYT;38.9011;-122.5742;29275;431;197;-1728;0;;1752261338
3b33bd32;ANZ6;NZ;ANZ;AKL;LAX;B77W;ZK-OKM;29.3872;-123.7215;35000;488;38;0;0;;1752261339
3b33be5a;AAL168;AA;AAL;HND;JFK;B789;N825AA;47.3399;-93.2504;39975;499;129;-64;0;;1752261338
3b33c025;CHH798;HU;CHH;AKL;HAK;B789;B-207J;15.9496;118.5969;34000;526;291;-64;0;;1752261338
3b33c06e;CPA840;CX;CPA;HKG;JFK;A35K;B-LXK;52.8279;-127.4363;37000;566;97;0;0;;1752261339
3b33c0e8;DAL8;DL;DAL;HND;LAX;A359;N513DZ;33.9458;-118.409;0;0;171;0;1;;1752261334
3b33c2e1;CPA865;CX;CPA;YVR;HKG;B77W;B-KPA;29.0363;126.6832;36000;467;234;0;0;;1752261327
3b33c36c;ALK605;UL;ALK;MEL;CMB;A333;4R-ALQ;6.5781;80.6688;16525;377;311;-1792;0;;1752261339
3b33c39c;FDX8;FX;FDX;MEM;DWC;B77L;N861FD;35.0911;22.533;35000;511;123;0;0;;1752261339
3b33c3a9;AFR930;AF;AFR;CDG;LAD;A332;F-GZCN;-8.8491;13.2369;0;0;309;0;1;;1752261338
3b33c3ee;ACA064;AC;ACA;ICN;YVR;B789;C-FKSV;49.2648;-123.105;7525;266;100;-2048;0;;1752261339
3b33c444;AFR460;AF;AFR;CDG;GRU;A359;F-HTYT;-21.8206;-45.8161;31325;439;216;-1984;0;;1752261338
3b33c49a;SELRB;;;;;FDCT;SE-LRB;63.068;14.8427;2400;103;220;576;0;;1752261338
3b33c4c0;QFA11;QF;QFA;SYD;LAX;A388;VH-OQB;19.8089;-134.9042;39000;482;38;0;0;;1752261337
3b33c580;JAL42;JL;JAL;LHR;HND;B788;JA836J;40.5248;113.7526;41100;520;95;0;0;;1752261337
3b33c58c;ARG1135;AR;ARG;MAD;EZE;A332;LV-FVH;-25.2305;-48.3583;40000;444;220;0;0;;1752261338
3b33c5fd;CAL031;CI;CAL;YVR;TPE;B77W;B-18003;28.4528;126.0069;34000;463;234;0;0;;1752261338
3b33c63f;FBOFF;;;;;DR22;F-BOFF;48.8616;-1.592;900;86;305;-384;0;;1752261339
3b33c6b4;DAL26;DL;DAL;ICN;ATL;A359;N518DZ;49.9569;-126.3801;39000;527;111;0;0;;1752261338
3b33c7c3;AFR186;AF;AFR;CDG;HND;B77W;F-GZNS;39.078;117.4438;33100;532;91;0;0;;1752261336
3b33c7f9;CES780;MU;CES;AKL;PVG;A359;B-32DJ;28.1649;132.9108;38000;463;324;0;0;;1752261339
3b33c836;ACA17;AC;ACA;YVR;MNL;B789;C-FGFZ;28.2771;129.5141;37975;499;238;0;0;;1752261338
3b33c8af;GCLZS;;;;;GLID;G-CLZS;56.192;-3.3375;347;1;89;0;0;;1752261338
3b33c8bb;AAL239;AA;AAL;FCO;DFW;B772;N783AN;37.5099;-87.3311;38000;460;246;0;0;;1752261339
3b33c8bd;EVA025;BR;EVA;SEA;TPE;B78X;B-17801;29.3388;127.1059;39975;473;231;64;0;;1752261339
3b33c936;UPS4;5X;UPS;CDG;HKG;B744;N580UP;27.3959;105.8393;39100;494;154;0;0;;1752261316
3b33c93c;ANZ24;NZ;ANZ;AKL;YVR;B789;ZK-NZH;34.8872;-134.7819;39000;525;27;0;0;;1752261337
3b33ca21;EVA009;BR;EVA;YVR;TPE;B77W;B-16732;29.1051;126.7717;34000;472;231;0;0;;1752261336
3b33ca88;SIA323;SQ;SIA;AMS;SIN;A359;9V-SJG;9.621;93.3158;39000;472;139;0;0;;1752261338
3b33caa5;GDIIO;;;QKL;QKL;ARCP;G-DIIO;51.1891;-1.0266;606;4;279;0;0;;1752261282
3b33cab0;AFR500;AF;AFR;CDG;LIM;B772;F-GSPJ;0.4176;-71.8838;38025;492;194;-576;0;;1752261339
3b33caed;UPS76;5X;UPS;SDF;DWC;B748;N626UP;31.5753;26.9712;37025;495;139;0;0;;1752261337
3b33cb13;THY16;TK;THY;GRU;IST;A359;TC-LGM;35.2551;7.7798;39000;514;49;0;0;;1752261338
3b33cb24;CCA982;CA;CCA;JFK;PEK;B748;B-2487;57.0055;175.4484;34000;512;236;0;0;;1752261337
3b33cb6a;VIR7B;VS;VIR;LHR;LAX;A35K;G-VRNB;35.4581;-115.1459;40000;462;226;0;0;;1752261338
3b33cb72;AAL111;AA;AAL;FCO;ORD;B788;N800AN;41.9712;-87.9314;0;1;359;0;1;;1752261339
3b33cb83;SIA305;SQ;SIA;LHR;SIN;B77W;9V-SNA;18.7159;92.9891;35000;140;126;0;0;;1752261319
3b33cc60;DKH1667;HO;DKH;CGO;MXP;B789;B-1115;45.3246;8.9792;5750;224;162;-1088;0;;1752261339
3b33cccf;CONDOR;;;;;GLID;CONDOR;44.2821;5.9306;1761;3;89;0;0;;1752261251
3b33cd5b;TOM064;BY;TUI;LGW;CUN;B788;G-TUID;21.0404;-86.8622;0;11;171;0;1;;1752261336
3b33cdaa;PUE301;PU;PUE;MAD;LIM;A332;EC-JQG;-4.4045;-69.1797;40000;480;225;0;0;;1752261339
3b33ce09;AIC179;AI;AIC;BOM;SFO;B77L;VT-AEH;42.9271;163.9376;35000;559;74;0;0;;1752261337
3b33ce16;D4090;;;;;GLID;D-4090;52.9092;8.0351;150;2;271;0;0;;1752261323
3b33ce3f;UPS108;5X;UPS;SDF;NRT;B748;N628UP;50.2138;160.4327;38000;500;234;0;0;;1752261337
3b33ce59;FDX195;FX;FDX;OAK;ANC;MD11;N574FE;61.1913;-149.9962;0;0;165;0;1;;1752261334
3b33ce60;ACA60;AC;ACA;KIX;YYZ;B789;C-FRSR;55.3845;-102.1644;37000;499;124;0;0;;1752261339
3b33ce75;PRBNE;;;;;P46T;PR-BNE;-9.9337;-44.9613;24350;218;198;768;0;;1752261339
3b33cf3d;ACA2;AC;ACA;HND;YYZ;B77W;C-FIUW;52.493;-95.0511;35000;493;126;0;0;;1752261339
3b33cfcd;UAE81W;EK;UAE;BCN;MEX;B77L;A6-EWJ;22.6381;-89.5148;36000;461;253;0;0;;1752261339
3b33d0be;HBZRW;;RGA;;;A109;HB-ZRW;46.8967;9.5386;2782;100;215;1216;0;;1752261334
3b33d129;DAL388;DL;DAL;PVG;DTW;A359;N506DN;48.8377;-115.2607;41000;505;92;0;0;;1752261339
3b33d135;AFR068;AF;AFR;CDG;PHX;A359;F-HTYO;34.5044;-110.4003;29725;454;245;-1920;0;;1752261339
3b33d136;AFR22U;AF;AFR;CDG;LAX;B77W;F-GSQC;38.4545;-113.1833;36000;475;200;0;0;;1752261339
3b33d165;AFR158;AF;AFR;CDG;DFW;A359;F-HUVK;32.8954;-97.0428;0;0;19;0;1;;1752261333
3b33d1ae;DKPVI;;;;;GLID;D-KPVI;43.8712;6.1693;2532;2;4;0;0;;1752261329
3b33d1f8;CSC3804;3U;CSC;MAD;TFU;A359;B-301D;37.7204;100.4527;39100;515;118;0;0;;1752261316
3b33d289;DAL139;DL;DAL;VCE;ATL;B763;N1200K;33.8183;-83.8928;7975;241;192;-832;0;;1752261339
3b33d2b0;AFR934;AF;AFR;CDG;TNR;B772;F-GSPX;-18.7634;47.2544;6650;193;98;0;0;;1752261339
3b33d2e0;IBE0243;IB;IBE;MAD;SJO;A332;EC-MSY;12.6402;-81.6307;37000;466;231;0;0;;1752261339
3b33d333;CPA748;CX;CPA;JNB;HKG;A359;B-LRD;8.0273;98.1025;39000;460;53;-64;0;;1752261339
3b33d377;CXA806;MF;CXA;YVR;XMN;B789;B-1567;33.2352;129.6462;40000;456;247;-128;0;;1752261338
3b33d3b1;CAL064;CI;CAL;VIE;TPE;A359;B-18918;23.5738;110.0722;41100;482;102;0;0;;1752261337
3b33d431;CAL5346;CI;CAL;TPE;SFO;B77L;B-18777;42.6866;-131.4601;37000;476;121;0;0;;1752261337
3b33d43a;FDX5601;FX;FDX;SIN;ANC;B77L;N865FD;53.8688;174.32;37000;458;54;0;0;;1752261337
3b33d4b2;TOM524;BY;TUI;NCL;CUN;B788;G-TUII;21.0375;-86.8643;0;0;216;0;1;;1752261312
3b33d4be;ETD815;EY;ETD;KIX;AUH;B789;A6-BLY;24.4427;54.6445;0;0;270;0;1;;1752261337
3b33d4c1;VV602;VV;CNV;MNL;;GLF5;166375;59.0759;-164.7586;45000;473;72;64;0;;1752261338
3b33d518;CAL074;CI;CAL;AMS;TPE;A359;B-18916;23.3884;98.9594;41000;469;71;0;0;;1752261337
3b33d56b;BOX580;3S;DHK;LEJ;ICN;B77L;D-AALR;38.8277;119.5125;33100;516;102;0;0;;1752261337
3b33d5d2;AAL128;AA;AAL;PVG;DFW;B789;N831AA;45.777;-117.7909;36975;515;124;-64;0;;1752261339
3b33d622;QFA6;QF;QFA;FCO;PER;B789;VH-ZNA;-2.8337;77.4135;36975;390;137;0;0;;1752261337
3b33d6da;AAL49;AA;AAL;CDG;DFW;B772;N754AN;32.8801;-97.0281;0;25;180;0;1;;1752261338
3b33d700;GCJNR;;;;;GLID;G-CJNR;51.7837;-0.4979;337;25;161;0;0;;1752261339
3b33d710;SVA4228;SV;SVA;SUB;;A333;EC-NOF;21.1482;39.2719;7625;248;10;-896;0;;1752261340
3b33d787;BAW283;BA;BAW;LHR;LAX;B77W;G-STBD;37.9031;-112.8091;36000;474;213;0;0;;1752261339
3b33d910;ANA218;NH;ANA;MUC;HND;B789;JA871A;39.0797;117.3955;41100;508;94;64;0;;1752261336
3b33d997;DAL157;DL;DAL;ACC;JFK;A339;N433DX;40.569;-73.931;2875;180;30;0;0;;1752261338
3b33da24;JAF351;TB;TUI;BRU;CUN;B788;PH-TFL;22.3911;-85.3716;33150;472;233;-2112;0;;1752261339
3b33da2e;AAL60;AA;AAL;NRT;DFW;B772;N761AJ;40.7522;-110.4781;37000;515;125;0;0;;1752261339
3b33da44;CBJ385;JD;CBJ;HGH;MEL;A332;B-8981;-33.4519;142.3183;37000;399;153;0;0;;1752261338
3b33da45;AAR285;OZ;AAR;SFO;ICN;B744;HL7436;38.5098;139.4829;36000;525;262;0;0;;1752261339
3b33da51;CAL006;CI;CAL;TPE;LAX;A359;B-18908;41.3815;-133.0705;41000;480;118;0;0;;1752261337
3b33daa0;FCVGD;;;;;GLID;F-CVGD;46.7038;-1.3774;380;1;4;0;0;;1752261256
3b33daee;JAL56;JL;JAL;NRT;ORD;B77W;JA736J;46.8917;-97.3784;37000;487;134;-64;0;;1752261338
3b33db57;EVA096;BR;;MXP;TPE;B789;B-17888;24.3805;103.1616;39075;494;81;0;0;;1752261338
3b33db59;UAL38;UA;UAL;HND;LAX;B78X;N14001;33.9399;-118.399;0;1;89;0;1;;1752261294
3b33db65;LOT21;LO;LOT;WAW;LAX;B789;SP-LSE;45.8356;-106.4145;39975;469;210;0;0;;1752261339
3b33dc1d;CCA950;CA;CCA;MXP;PEK;A359;B-32AL;50.3266;99.5476;37100;561;123;0;0;;1752261339
3b33dc4e;D0804;;;;;GLID;D-0804;50.3031;8.3835;1512;1;89;-192;0;;1752261334
3b33dcab;DLH480;LH;DLH;MUC;DEN;A388;D-AIMB;41.1846;-103.1689;31775;470;181;-1024;0;;1752261339
3b33dcea;CAL062;CI;CAL;FRA;TPE;A359;B-18907;23.6395;99.8057;39100;487;60;-64;0;;1752261316
3b33dd26;DAL195;DL;DAL;BCN;ATL;B763;N176DZ;37.7158;-80.7188;38000;460;211;0;0;;1752261339
3b33dd49;CES710;MU;CES;MAD;PVG;B77W;B-7365;45.0117;108.2154;35100;561;132;0;0;;1752261339
3b33dd5b;CKK224;CK;CKK;LAX;PVG;B77L;B-222V;42.018;146.9903;38000;489;223;0;0;;1752261338
3b33de12;CPA3185;CX;CPA;ANC;HKG;B748;B-LJH;22.0367;114.0845;5850;273;275;-448;0;;1752261335
3b33df03;ELY358;LY;ELY;FRA;TLV;B739;4X-EHD;32.0064;34.8721;0;0;227;0;1;;1752261318
3b33df52;DAL67;DL;DAL;FCO;ATL;A339;N424DX;36.8739;-81.4161;40000;466;230;-64;0;;1752261339
3b33dfd0;JBU72;B6;JBU;EDI;JFK;A21N;N2180J;40.6462;-73.7735;0;0;199;0;1;;1752261278
3b33dfd4;OCN52;4Y;OCN;FRA;MSP;A333;D-AFYQ;44.8765;-93.2051;0;0;150;0;1;;1752261339
3b33e017;SAM193;;RCH;;;GLF5;20-1941;-21.7857;147.8723;45000;444;173;0;0;;1752261339
3b33e035;UAL889;UA;UAL;PEK;SFO;B772;N229UA;48.948;-158.1538;34000;562;100;0;0;;1752261337
3b33e03e;CHH484;HU;CHH;MEL;HAK;A332;B-5963;19.9495;110.4584;0;8;90;0;1;;1752261315
3b33e0bc;AFR442;AF;AFR;CDG;GIG;B77W;F-GZNH;-1.394;-32.8491;34000;523;208;0;0;;1752261337
3b33e12e;APZ111;YP;APZ;ICN;SFO;B789;HL8388;41.0587;-125.8559;38975;508;141;0;0;;1752261339
3b33e1d4;RJA261G;RJ;RJA;AMM;JFK;B788;JY-BAB;47.4028;-64.787;40000;463;225;0;0;;1752261338
3b33e234;DLH742;LH;DLH;MUC;KIX;A359;D-AIXI;40.5592;109.1309;39100;515;81;0;0;;1752261338
3b33e24d;DAL221;DL;DAL;CDG;SLC;A339;N434DX;44.42;-112.202;38000;511;180;0;0;;1752261339
3b33e278;ACA068;AC;ACA;ICN;YUL;B788;C-GHPU;62.038;-121.1903;39000;516;93;-64;0;;1752261338
3b33e2b1;CHH758;HU;CHH;CDG;SZX;B789;B-6969;30.267;104.7706;37100;508;162;-64;0;;1752261338
3b33e2ba;UAL900;UA;UAL;LHR;SFO;B772;N782UA;42.2787;-118.1333;38000;481;212;0;0;;1752261338
3b33e2cb;JAL4;JL;JAL;HND;JFK;A35K;JA02WJ;45.8586;-101.3335;39000;533;100;-64;0;;1752261339
3b33e2ee;AIC301;AI;AIC;SYD;DEL;B788;VT-ANY;11.8355;104.1063;40000;522;301;-64;0;;1752261339
3b33e320;TAP247;TP;TAP;LIS;LAX;A339;CS-TUE;43.2439;-105.3703;40000;420;257;0;0;;1752261338
3b33e32c;DLH456;LH;DLH;FRA;LAX;B748;D-ABYA;39.6414;-112.6278;36000;492;202;0;0;;1752261339
3b33e395;DAL175;DL;DAL;MXP;ATL;A333;N817NW;42.1265;-77.047;40000;464;210;0;0;;1752261338
3b33e488;DAL170;DL;DAL;ICN;MSP;A359;N508DN;51.4801;-132.469;39000;553;101;0;0;;1752261339
3b33e4cd;N40197;;;;;AT8T;N40197;42.7327;-113.5113;4225;137;95;-1792;0;;1752261284
3b33e4e7;DAL297;DL;DAL;ATH;ATL;A333;N830NW;44.6076;-74.4348;38000;442;222;64;0;;1752261339
3b33e548;AFR416;AF;AFR;CDG;FOR;B772;F-GSPL;2.825;-35.049;38000;479;208;0;0;;1752261337
3b33e603;SIA387;SQ;SIA;BCN;SIN;A359;9V-SMQ;16.8538;89.3092;41000;456;135;0;0;;1752261337
3b33e634;DMOAN;;;;;TRIN;D-MOAN;51.0636;9.4201;1318;1;213;0;0;;1752261327
3b33e637;IBE0107;IB;IBE;MAD;EZE;A332;EC-MYA;-18.4626;-45.5841;38000;460;207;0;0;;1752261338
3b33e644;FGVJP;;;CCF;;;HB-EFB;43.2229;2.2569;2100;121;119;0;0;;1752261339
3b33e650;NCA049;KZ;NCA;MXP;NRT;B748;JA13KZ;40.6443;110.4033;33100;538;90;0;0;;1752261339
3b33e7d7;ITY608;AZ;ITY;FCO;JFK;A359;EI-IFE;40.6407;-73.7926;0;1;248;0;1;;1752261340
3b33e7e8;KAL411;KE;KAL;ICN;AKL;B789;HL7206;-28.7639;164.7864;39000;577;135;0;0;;1752261337
3b33e83f;HLF9840;I9;HLF;EMA;CTU;B77L;B-227H;34.4742;104.374;41000;498;179;0;0;;1752261337
3b33e882;PROHE;;OMI;;;S92;PR-OHE;-22.4852;-40.2973;1675;150;268;64;0;;1752261339
3b33e8e2;AAR272;OZ;AAR;ICN;SEA;B772;HL7775;48.4367;-125.0374;31950;497;116;-704;0;;1752261339
3b33e901;ETH616;ET;ETH;ADD;CAN;B77L;ET-AQL;23.4131;110.8495;20675;401;102;0;0;;1752261316
3b33e942;CHH760;HU;CHH;BRU;SZX;B789;B-1543;29.5804;104.9183;37100;503;159;0;0;;1752261336
3b33e946;JAL8;JL;JAL;NRT;BOS;B789;JA864J;50.893;-98.6161;38975;514;103;128;0;;1752261339
3b33ea1b;AFR264;AF;AFR;CDG;ICN;A359;F-HUVD;40.5247;108.8071;41100;504;81;0;0;;1752261339
3b33ea79;CFG2092;DE;CFG;FRA;SFO;A339;D-ANRJ;49.3582;-111.0614;38000;506;213;0;0;;1752261338
3b33ea9b;FJI810;FJ;FJI;NAN;LAX;A359;DQ-FAJ;31.3553;-121.7927;37650;498;59;-1472;0;;1752261339
3b33eadb;CES786;MU;CES;VCE;PVG;A359;B-30CW;37.6143;112.5324;35100;477;165;0;0;;1752261339
3b33eb5e;UAL195;UA;UAL;MUC;SFO;B772;N791UA;48.553;-112.4368;36000;507;226;0;0;;1752261338
3b33eb90;CCA166;CA;CCA;MEL;PEK;A333;B-8385;26.4196;113.4958;39100;478;354;192;0;;1752261334
3b33ebdf;IBE03PP;IB;IBE;MAD;MIA;A333;EC-LZJ;25.7942;-80.284;0;1;5;0;1;;1752261336
3b33ebe2;VIR85;VS;VIR;MAN;LAS;A333;G-VSXY;39.2908;-109.5093;40000;438;231;0;0;;1752261339
3b33ec0c;DHK703;D0;DHK;CVG;BAH;B77L;G-DHMD;38.7693;23.4494;35000;538;124;0;0;;1752261338
3b33ec4a;OCN64;4Y;OCN;FRA;TPA;A333;D-AIKA;28.5769;-77.539;38000;491;235;0;0;;1752261339
3b33ec50;PRJKM;;;;;S92;PR-JKM;-21.9541;-39.7854;925;112;270;1152;0;;1752261338
3b33eca6;SIA335;SQ;SIA;CDG;SIN;B77W;9V-SWW;19.5249;90.614;35000;466;141;0;0;;1752261324
3b33eccc;UAL983;UA;UAL;ATH;IAD;B788;N30913;42.7626;-72.8822;39975;444;213;-64;0;;1752261339
3b33ed1f;KAL071;KE;KAL;ICN;YVR;B78X;HL8536;49.9516;-124.2265;23525;462;125;-1792;0;;1752261339
3b33ed81;TFL393;OR;TUI;AMS;BON;B788;PH-TFJ;12.779;-68.3687;11425;374;224;-2048;0;;1752261339
3b33ed8b;QTR863;QR;QTR;ICN;DOH;A35K;A7-ANI;25.0262;51.75;3600;208;310;-256;0;;1752261339
3b33ede3;FA8X;;;;;FA8X;;20.7803;90.5828;45000;431;153;0;0;;1752261339
3b33ee25;CES554;MU;CES;CDG;PVG;B77W;B-7882;52.0818;92.2081;33000;504;111;0;0;;1752261339
3b33ee2e;CFG2228;DE;CFG;FRA;PUJ;A339;D-ANRB;18.5616;-68.4141;575;139;74;-448;0;;1752261339
3b33ee32;EVA088;BR;EVA;CDG;TPE;B77W;B-16736;23.3082;94.2443;33000;495;95;0;0;;1752261339
3b33ee3e;IBE0347;IB;IBE;MAD;BOS;A21N;EC-ONR;42.3473;-71.0137;100;144;19;-832;0;;1752261338
3b33ee8b;PAL100;PR;PAL;MNL;HNL;A333;RP-C8786;19.8537;-174.6728;41004;482;87;0;0;;1752261337
3b33eea6;AZG902;7L;AZG;NRT;GYD;B744;4K-BCI;43.2969;53.1456;38000;474;224;0;0;;1752261339
3b33efaa;SIA345;SQ;SIA;ZRH;SIN;B77W;9V-SWR;19.4477;93.9239;33000;487;130;0;0;;1752261321
3b33f01a;HVN10;VN;HVN;CDG;SGN;A359;VN-A891;21.2766;90.6636;41000;462;111;-64;0;;1752261339
3b33f043;CSN306;CZ;CSN;AKL;CAN;B789;B-20CJ;9.3391;123.6891;37975;520;292;-64;0;;1752261339
3b33f05e;CHH762;HU;CHH;BUD;SZX;B788;B-2750;27.1703;106.1723;37100;495;136;-64;0;;1752261335
3b33f07f;SIA351;SQ;SIA;CPH;SIN;A359;9V-SMT;15.8689;90.3232;33000;490;134;0;0;;1752261337
3b33f09a;SIA309;SQ;SIA;LGW;SIN;A359;9V-SMS;18.8839;87.2222;41000;459;135;0;0;;1752261337
3b33f149;CAL076;CI;CAL;FCO;TPE;A359;B-18905;23.897;107.8;39100;481;78;0;0;;1752261316
3b33f226;PROTX;;OMI;;;A139;PR-OTX;-22.1284;-39.9642;0;0;143;0;1;;1752261334
3b33f32b;QFA7550;QF;GTI;HNL;SYD;B744;N409MC;-32.0266;155.1063;34000;405;224;0;0;;1752261338
3b33f37c;JAL773;JL;JAL;NRT;MEL;B788;JA833J;-33.5372;146.0496;38975;399;196;-64;0;;1752261339
3b33f37f;LOT9FM;LO;LOT;KRK;ORD;B788;SP-LRB;41.9674;-87.9004;0;18;92;0;1;;1752261339
3b33f392;GEC8400;LH;GEC;FRA;PVG;B77L;D-ALFF;40.6451;110.3095;35100;527;90;0;0;;1752261339
3b33f437;SIA12;SQ;SIA;NRT;LAX;B77W;9V-SWM;35.1895;-119.7312;30600;512;142;-3520;0;;1752261339
3b33f481;CFG2090;DE;CFG;FRA;PDX;A339;D-ANRQ;54.7434;-113.0445;40000;462;208;0;0;;1752261339
3b33f4a8;CRL924;SS;CRL;ORY;FDF;A339;F-HSKA;22.992;-55.7206;37996;433;212;0;0;;1752261339
3b33f4c5;MAS3;MH;MAS;LHR;KUL;A359;9M-MAC;20.382;87.3025;41000;458;132;0;0;;1752261339
3b33f530;ACA8;AC;ACA;HKG;YVR;B789;C-GWUU;53.0965;-156.6367;37996;523;86;0;0;;1752261339
